last name,votes,state,winner,percent_votes,winner_state,fips,county,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,Age,Gender,Net Worth,% Donations Under $200,Candidate Committee Money,Outside Money,Twitter Followers,legalize_cannabis,vote_incarcerated,gun_licenses,tax_wealthy_assets,paid_family_leave,job_guarantee,cancel_student_debt,ratify_NA_trade,raise_income_tax,rent_control,lower_debt,TPP,carbon_tax,north_korea_meet,free_college,children_public,ban_fracking,border_crossing_penalties,medicare_for_all,private_insurance,eliminate_electoral_college,eliminate_filibuster
Biden,79007,NC,1,0.6080922986931022,1,37183,Wake County,998691,901018,10.8,900993,6.5,25.0,10.0,51.3,69.0,21.3,0.8,6.4,0.1,2.3,10.0,61.0,83.3,12.8,16.6,91.6,48.0,54713,23.7,402020,65.2,26.6,229000,348627,2.6,33166,66006,11.0,26040,409573,3.7,76044,82932,12.0,0.4,4.8,0.0,3.8,28.6,14091675,11334335,12598141,15147,1726633,10125,835.22,1078.8,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,3348,NC,1,0.8083051665861902,1,37181,Vance County,44614,45419,-1.8,45422,6.7,24.1,16.4,53.2,46.4,50.9,0.7,0.5,0.0,1.4,7.2,40.9,89.2,3.9,5.5,75.6,11.4,3202,23.0,19959,62.5,10.5,99600,16640,2.66,17905,34987,28.0,844,12682,3.5,2346,3089,25.9,0.0,0.0,0.0,0.0,28.5,639233,0,582116,13553,53898,26,253.52,179.2,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,9117,NC,1,0.6652802101576182,1,37179,Union County,218568,201307,8.6,201292,6.0,28.6,11.3,50.6,83.2,12.1,0.6,2.2,0.1,1.8,11.0,73.5,88.1,9.1,13.0,87.8,31.8,12132,29.2,76520,82.1,5.3,194300,68211,2.98,28894,65892,9.4,4097,47496,3.3,15681,18189,4.9,0.2,1.8,0.0,2.9,24.4,0,1232790,1699810,9214,0,1425,631.52,318.7,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,220,NC,1,0.707395498392283,1,37177,Tyrrell County,4115,4407,-6.6,4407,5.4,18.0,19.4,46.3,58.9,36.3,0.8,2.4,0.0,1.7,6.7,53.3,81.7,7.5,12.0,71.5,8.4,337,25.6,2058,75.4,4.3,107100,1480,2.48,16658,34216,20.8,78,432,-5.3,264,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30744,7392,0,1,389.04,11.3,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,1890,NC,1,0.5947136563876652,1,37175,Transylvania County,33045,33090,-0.1,33090,3.9,16.4,28.5,51.6,93.2,4.1,0.4,0.5,0.0,1.7,3.2,90.3,86.5,3.1,4.2,88.4,27.6,3710,23.7,19355,76.3,6.8,171600,13981,2.26,23757,41781,14.3,790,7049,2.9,2892,3681,0.0,0.0,0.0,0.0,0.0,17.3,71860,0,266182,8885,62757,65,378.53,87.4,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,554,NC,1,0.541015625,1,37173,Swain County,14274,13981,2.1,13981,6.3,22.7,18.5,51.7,65.7,1.3,27.9,0.6,0.0,4.5,4.7,63.6,90.9,2.0,2.3,82.1,16.3,1096,19.2,8793,74.9,7.4,132500,5368,2.56,19626,36094,27.2,362,3186,-3.6,1261,1648,0.0,17.9,0.0,0.0,0.0,34.0,0,2303,112322,8417,561555,50,528.0,26.5,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,1949,NC,1,0.6562289562289563,1,37171,Surry County,72968,73673,-1.0,73673,5.3,22.2,18.9,51.1,93.4,4.1,0.6,0.7,0.1,1.1,10.1,84.3,91.1,5.7,9.5,75.3,15.0,4760,25.3,33556,72.8,6.9,109900,29967,2.42,20219,35641,19.9,1682,26776,3.2,4977,6398,0.0,0.0,0.0,0.0,3.0,24.3,1038042,0,1054073,14614,84911,73,532.17,138.4,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,1211,NC,1,0.6434643995749203,1,37169,Stokes County,46419,47401,-2.1,47401,4.5,20.0,19.1,50.9,93.9,4.2,0.5,0.4,0.0,1.0,2.9,91.4,91.4,1.5,3.2,81.1,13.4,3175,28.0,21794,80.4,4.6,118100,18969,2.45,21311,42703,15.8,607,5298,-2.9,2902,3320,0.0,0.0,0.0,0.0,0.0,19.9,0,11736,226515,4921,28721,135,448.86,105.6,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,1775,NC,1,0.705765407554672,1,37167,Stanly County,60600,60585,0.0,60585,5.5,21.7,17.6,50.2,84.7,11.3,0.4,2.0,0.3,1.3,3.9,81.5,86.5,2.9,5.9,80.6,16.0,4315,25.7,27247,73.2,7.5,125100,23108,2.52,20504,42518,16.1,1299,15830,3.0,3811,4490,0.0,0.0,0.0,0.0,0.0,26.6,925848,0,609966,10306,55742,92,395.09,153.3,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,2075,NC,1,0.7968509984639017,1,37165,Scotland County,35576,36157,-1.6,36157,6.5,23.5,16.1,50.8,46.4,39.2,11.4,0.8,0.0,2.2,2.9,44.6,87.7,2.0,3.2,77.6,14.3,2648,21.5,15146,63.6,12.6,77100,13047,2.63,15679,29592,32.3,618,9589,-0.7,1742,2509,0.0,10.6,0.0,0.0,0.0,24.5,1061208,0,361658,9928,32743,32,318.85,113.4,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,2829,NC,1,0.7666666666666667,1,37163,Sampson County,64050,63431,1.0,63431,6.5,24.7,16.0,50.8,67.4,27.0,3.1,0.6,0.3,1.8,18.4,52.2,87.2,9.2,15.7,75.0,12.6,4359,25.1,27097,69.2,5.1,89200,23336,2.69,19479,36496,22.8,996,13803,1.0,3251,4353,17.1,0.0,0.0,0.0,0.0,28.5,917639,381971,575816,9126,38575,65,944.74,67.1,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,2153,NC,1,0.6526220066686875,1,37161,Rutherford County,66600,67809,-1.8,67810,5.3,21.4,19.5,51.6,87.3,9.9,0.4,0.6,0.1,1.8,4.1,83.8,88.9,2.8,4.1,81.6,17.0,5593,23.1,33884,71.4,6.9,108600,27214,2.43,19551,36334,21.5,1254,14864,-6.4,4037,5264,4.4,0.0,0.0,0.0,0.0,21.2,901929,0,640132,10144,60170,139,564.15,120.2,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,4799,NC,1,0.6672691879866518,1,37159,Rowan County,138630,138442,0.1,138428,5.6,22.8,16.3,50.7,80.1,16.6,0.6,1.1,0.1,1.5,8.2,72.9,87.3,5.3,8.8,81.0,17.0,10374,23.4,60136,68.8,11.4,130200,52300,2.55,20912,41495,18.8,2553,41848,5.0,8794,10867,6.4,0.0,1.9,0.0,3.1,29.7,3724283,628616,1163827,8474,132143,288,511.37,270.7,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,3571,NC,1,0.7033681307858972,1,37157,Rockingham County,91696,93640,-2.1,93643,5.1,21.0,18.4,51.7,78.1,19.0,0.5,0.6,0.1,1.7,5.9,72.9,87.9,3.7,5.7,79.0,12.9,6818,26.4,43590,70.6,9.4,102900,37693,2.43,21102,38567,17.9,1667,22553,0.8,4875,6116,9.2,0.0,0.0,0.0,1.2,24.6,3118411,611498,839555,9121,84590,109,565.55,165.6,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,6361,NC,1,0.7288873610633666,1,37155,Robeson County,134760,134168,0.4,134168,7.2,25.9,13.0,51.6,32.2,24.7,39.7,0.8,0.1,2.6,8.1,26.6,88.4,5.6,8.8,71.5,12.5,7453,23.0,52299,64.9,8.8,66800,45154,2.9,15343,29806,31.7,1800,30207,-4.4,7398,8420,14.7,26.2,2.0,0.0,0.0,31.7,2792640,627050,1337907,10470,128842,140,949.22,141.3,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,2639,NC,1,0.7922545782047433,1,37153,Richmond County,45733,46639,-1.9,46639,6.2,23.6,16.1,51.1,62.4,31.4,3.1,1.0,0.1,2.0,6.4,57.6,86.7,4.2,6.8,80.1,12.4,4027,19.8,20976,64.4,9.2,77500,18254,2.48,17236,32384,25.9,842,11192,2.5,2001,2534,0.0,0.0,0.0,0.0,0.0,26.1,697349,0,424114,9232,37720,197,473.82,98.4,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,2788,NC,1,0.6165413533834586,1,37151,Randolph County,142778,141752,0.7,141752,5.8,23.6,16.1,50.6,89.8,6.3,1.0,1.2,0.1,1.5,11.1,80.1,89.8,6.8,10.6,78.0,13.8,10305,23.2,61242,73.8,9.7,121900,54350,2.59,20523,41208,17.8,2540,38343,-0.2,9402,11843,0.0,0.0,1.2,0.0,1.4,27.3,4397712,746369,1156737,8303,131315,184,782.52,181.1,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,1066,NC,1,0.6717076244486453,1,37149,Polk County,20357,20510,-0.7,20510,3.6,17.3,27.5,52.2,92.9,4.5,0.6,0.6,0.0,1.4,5.6,88.1,91.6,4.1,5.2,87.0,26.9,2006,24.9,11462,74.2,9.3,170200,8788,2.28,24611,44745,16.7,481,3679,0.7,1828,2705,0.0,0.0,0.0,0.0,0.0,32.3,153075,64996,110320,5764,15539,67,237.79,86.3,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,10329,NC,1,0.669236750032396,1,37147,Pitt County,175354,168148,4.3,168148,6.1,21.9,11.3,52.8,60.7,34.8,0.5,1.9,0.1,1.9,5.9,56.2,78.0,4.8,7.2,85.8,28.1,9662,19.5,76619,54.4,33.5,134900,66026,2.49,23029,40718,24.3,3526,57690,-0.1,10067,12182,18.7,0.0,0.0,0.0,1.7,30.2,0,898885,2176014,14302,293539,905,651.98,257.9,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,2329,NC,1,0.7498390212491951,1,37145,Person County,39132,39464,-0.8,39464,5.4,21.8,17.5,51.4,69.9,27.3,0.9,0.5,0.0,1.5,4.2,66.4,89.6,2.6,4.4,83.0,14.7,2824,30.1,18173,71.9,6.9,118800,15320,2.54,21292,42317,18.0,669,7987,-2.4,2040,2627,0.0,0.0,0.0,0.0,1.6,0.0,0,193278,384238,10302,37380,105,392.32,100.6,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,591,NC,1,0.7725490196078432,1,37143,Perquimans County,13466,13453,0.1,13453,4.7,20.3,24.3,51.9,73.2,24.4,0.4,0.5,0.0,1.5,2.3,71.4,91.2,2.1,3.3,83.7,18.4,1595,29.5,7036,77.2,4.6,170700,5437,2.46,23809,43709,20.2,201,1362,-3.0,915,936,0.0,0.0,0.0,0.0,0.0,22.3,0,32358,69022,5546,5776,26,247.09,54.4,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,2513,NC,1,0.6784557235421166,1,37141,Pender County,56250,52201,7.8,52217,5.5,22.5,17.1,50.0,79.7,16.8,0.9,0.7,0.1,1.9,6.4,74.4,87.0,3.9,5.7,86.7,21.7,4856,29.2,27224,77.3,6.8,155600,20254,2.57,23526,44524,19.3,950,7548,1.8,3911,4892,10.4,0.0,0.0,0.0,0.0,32.3,0,583880,331801,6674,35467,459,869.8,60.0,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,2393,NC,1,0.7866535174227481,1,37139,Pasquotank County,39787,40661,-2.1,40661,6.1,21.6,15.5,50.8,58.5,37.3,0.5,1.5,0.1,2.1,4.7,54.9,82.9,2.9,5.3,83.7,20.1,3941,24.1,16900,63.7,16.3,171600,14399,2.65,22745,46053,18.4,911,11236,0.9,2432,2719,14.3,0.0,5.3,0.0,0.0,27.0,0,148757,694308,17009,64786,63,226.88,179.2,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,948,NC,1,0.8165374677002584,1,37137,Pamlico County,12948,13144,-1.5,13144,3.8,16.5,26.0,48.7,77.0,20.1,0.7,0.6,0.1,1.5,3.5,74.1,85.7,4.1,6.1,85.7,18.7,1459,24.5,7592,81.6,2.5,157500,5146,2.42,23724,43853,13.8,271,2489,0.6,1001,0,0.0,0.0,0.0,0.0,0.0,0.0,0,20693,68916,5546,23793,0,336.54,39.1,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,12956,NC,1,0.5069254245246106,1,37135,Orange County,140420,133702,5.0,133801,4.7,20.4,11.2,52.2,76.8,12.2,0.6,7.7,0.1,2.5,8.4,69.6,76.5,12.8,15.9,91.0,55.8,5892,22.0,56488,60.5,28.2,272600,51403,2.45,34465,55569,17.8,3092,38205,1.6,12185,12898,6.4,0.9,2.8,0.0,0.0,35.5,0,580501,1195285,9583,275614,304,397.96,336.2,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,4972,NC,1,0.710996710996711,1,37133,Onslow County,187589,177772,5.5,177772,9.8,25.4,8.4,45.4,76.6,15.8,0.9,2.2,0.3,4.2,12.1,66.9,73.5,4.2,8.8,90.2,18.0,22379,24.3,76054,54.8,13.9,151700,60071,2.76,21084,45450,15.2,2743,34624,0.4,8433,9995,9.1,1.0,2.7,0.0,0.0,29.0,253035,96946,1913882,11698,287943,1081,762.74,233.1,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,2656,NC,1,0.841838351822504,1,37131,Northampton County,20463,22098,-7.4,22099,5.1,19.0,23.0,51.8,39.6,58.4,0.6,0.3,0.0,1.1,2.0,38.3,87.2,1.4,2.5,72.9,9.4,1427,24.9,11539,72.9,4.2,80000,8604,2.43,17919,31433,26.3,265,4017,6.0,859,1166,31.9,0.0,0.0,0.0,0.0,42.0,0,256096,101990,4928,5195,17,536.59,41.2,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,12332,NC,1,0.5736614411313207,1,37129,New Hanover County,216298,202683,6.7,202667,5.3,19.4,15.8,52.0,81.3,14.6,0.6,1.4,0.1,2.0,5.4,76.9,80.2,5.6,7.6,90.6,36.6,17387,20.2,105532,58.9,26.2,215200,86010,2.33,29679,49835,16.9,6806,84705,1.2,18388,22306,5.9,0.4,1.4,0.0,0.0,26.6,2883612,1410140,3825475,20126,525548,1749,191.53,1058.1,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,6506,NC,1,0.7545813036418464,1,37127,Nash County,94357,95837,-1.5,95840,5.8,22.9,16.4,51.9,56.8,39.4,0.9,1.0,0.0,1.7,6.6,51.6,87.4,4.5,6.9,83.1,19.2,6939,21.0,42394,64.1,13.8,117300,37726,2.47,22880,43084,17.0,2053,34010,-5.1,5492,6883,17.4,0.0,1.4,0.0,2.0,26.9,2956230,0,1271214,13643,163803,185,540.41,177.3,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,4896,NC,1,0.75253612050415,1,37125,Moore County,93077,88247,5.5,88247,5.4,21.2,23.8,52.0,82.8,13.0,1.0,1.2,0.2,1.9,6.3,77.3,88.6,5.6,7.1,89.7,31.3,10134,23.9,45228,74.1,10.8,201600,36997,2.38,28913,49544,15.6,2199,28712,0.2,7058,7997,8.3,0.0,0.0,0.0,0.6,24.6,669618,172397,1001063,11819,227547,608,697.84,126.5,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,1320,NC,1,0.7603686635944701,1,37123,Montgomery County,27395,27798,-1.4,27798,6.1,23.2,18.5,51.4,77.1,19.0,1.0,1.5,0.0,1.4,15.2,63.7,90.2,8.6,16.0,71.8,15.1,1794,25.0,16056,69.6,4.2,88900,10610,2.51,18865,31830,25.6,478,6291,-4.7,1549,2217,0.0,0.0,0.0,0.0,0.0,23.2,750829,116594,210239,7655,13401,41,491.76,56.5,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,266,NC,0,0.45084745762711864,1,37121,Mitchell County,15311,15581,-1.7,15579,4.6,18.6,23.4,50.5,96.7,0.7,0.9,0.5,0.1,1.1,4.6,93.1,90.6,2.3,5.0,81.3,16.9,995,23.0,8737,76.5,6.4,117300,6455,2.35,21404,37680,18.3,376,3986,-1.5,1135,1883,0.0,0.0,0.0,0.0,0.0,18.5,71030,32295,171884,10953,12626,32,221.43,70.4,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,72323,NC,1,0.6481020144813249,1,37119,Mecklenburg County,1012539,919666,10.1,919628,7.0,24.6,10.0,51.9,59.2,32.2,0.8,5.5,0.1,2.2,12.7,48.8,80.4,13.9,18.2,88.8,40.7,52506,24.7,419118,59.5,31.2,181900,366689,2.54,32482,55444,15.4,28715,558911,4.1,83428,89165,15.6,0.7,4.5,0.1,4.8,30.8,11201036,17104781,14114263,16306,2550518,9340,523.84,1755.5,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,1317,NC,1,0.6019195612431444,1,37111,McDowell County,44965,44996,-0.1,44996,5.2,20.7,18.5,49.8,92.8,4.1,0.7,0.9,0.1,1.4,5.5,88.4,89.8,3.4,6.2,80.8,13.9,3620,23.6,20909,71.5,6.8,101200,17252,2.54,18932,35297,21.9,726,12874,2.8,2433,3517,0.0,0.0,1.4,0.0,0.0,17.8,1332457,78152,482389,11066,41953,106,440.61,102.1,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,2127,NC,1,0.8295631825273011,1,37117,Martin County,23454,24505,-4.3,24505,5.2,20.7,20.6,53.0,55.0,42.9,0.4,0.5,0.2,1.0,3.6,52.2,91.9,2.2,3.7,81.5,11.9,1691,23.8,11558,69.9,8.8,84600,9444,2.54,18783,35111,23.2,440,5258,-0.2,1180,1849,22.9,0.0,0.0,0.0,0.0,31.0,362578,111733,227775,9640,26378,0,461.22,53.1,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,1066,NC,0,0.45150360016941976,1,37115,Madison County,21157,20774,1.8,20764,4.9,19.1,19.8,50.3,95.9,1.8,0.5,0.5,0.0,1.3,2.7,93.6,88.8,2.5,3.1,80.8,18.6,1502,28.5,10684,74.8,5.2,161700,8207,2.41,19902,38598,17.3,301,3058,1.0,1729,2214,0.0,0.0,0.0,0.0,0.0,0.0,0,26489,76045,3757,12110,59,449.57,46.2,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,1445,NC,1,0.6616300366300366,1,37113,Macon County,33875,33922,-0.1,33922,4.9,18.9,26.4,51.4,95.6,1.8,0.7,0.8,0.0,1.1,6.6,89.7,89.0,5.1,7.0,85.7,20.5,4073,21.8,25331,74.0,7.8,165400,15340,2.18,23213,37892,21.3,1071,9047,1.6,3143,4629,0.0,0.0,0.0,0.0,0.5,25.1,230487,14787,476264,14571,68205,107,515.56,65.8,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,2896,NC,1,0.6995169082125604,1,37109,Lincoln County,79829,78265,2.0,78265,5.0,21.9,15.9,50.2,91.7,5.8,0.4,0.6,0.0,1.3,7.2,85.2,89.6,5.0,7.6,83.6,19.4,5983,29.4,33976,77.1,7.7,154600,29994,2.6,25550,48940,15.6,1514,16970,-0.5,5231,7595,0.0,0.0,0.0,0.0,4.4,23.2,2106018,436195,713799,9800,65246,374,297.94,262.7,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,3539,NC,1,0.7466244725738397,1,37107,Lenoir County,58485,59495,-1.7,59495,5.9,22.9,17.9,52.2,56.3,41.0,0.6,0.7,0.2,1.2,7.5,50.1,85.1,3.7,6.7,79.0,14.0,4369,22.1,27242,60.1,14.7,94200,23569,2.46,19760,35770,23.7,1258,21107,1.7,3177,3889,0.0,0.0,0.0,0.0,0.0,24.7,1229080,0,842826,14876,69668,54,400.59,148.5,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Biden,2520,NC,1,0.6714628297362111,1,37105,Lee County,59662,57866,3.1,57866,7.0,25.3,15.0,50.8,75.2,20.1,1.4,1.1,0.2,2.0,19.5,58.3,85.5,11.3,18.3,80.2,20.2,4728,23.4,24240,69.1,13.5,131300,21204,2.72,21449,44819,18.9,1273,23080,-1.8,3368,3987,9.8,0.0,1.6,0.0,0.0,27.3,3521605,672199,764540,13219,67309,71,254.96,227.0,77,Male,9000000.0,0.3624,68281497.0,7919417.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
